name,domain,dns_status,whois_status,parking_detected,registrar_hint
directpure,directpure.com,taken_parked,pending,True,ns5.afternic.com.
directpush,directpush.com,taken_parked,pending,True,ns1.afternic.com.
directrapid,directrapid.com,taken_parked,pending,True,ns6.afternic.com.
directrise,directrise.com,taken_parked,pending,True,ns2.afternic.com.
directroot,directroot.com,taken_parked,pending,True,ns1.afternic.com.
directroute,directroute.com,taken_parked,pending,True,ns1.namefind.com.
directsignal,directsignal.com,taken_parked,pending,True,nsg1.namebrightdns.com.
directspot,directspot.com,taken_parked,pending,True,ns1.sedoparking.com.
directsurge,directsurge.com,taken_parked,pending,True,ns2.afternic.com.
directsync,directsync.com,taken_parked,pending,True,ns2.afternic.com.
directtrail,directtrail.com,taken_parked,pending,True,ns2.atom.com.
directunion,directunion.com,taken_parked,pending,True,ns2.squadhelp.com.
drivebridge,drivebridge.com,taken_parked,pending,True,ns2.afternic.com.
drivecircle,drivecircle.com,taken_parked,pending,True,ns1.squadhelp.com.
drivegather,drivegather.com,taken_parked,pending,True,nsg2.namebrightdns.com.
drivegrid,drivegrid.com,taken_parked,pending,True,ns2.afternic.com.
drivemesh,drivemesh.com,taken_parked,pending,True,nsg1.namebrightdns.com.
drivepath,drivepath.com,taken_parked,pending,True,ns1.afternic.com.
drivering,drivering.com,taken_parked,pending,True,ns3.afternic.com.
driveroute,driveroute.com,taken_parked,pending,True,ns2.sedoparking.com.
drivesignal,drivesignal.com,taken_parked,pending,True,ns2.afternic.com.
drivetrail,drivetrail.com,taken_parked,pending,True,ns1.afternic.com.
driveunion,driveunion.com,taken_parked,pending,True,ns2.afternic.com.
drivewave,drivewave.com,taken_parked,pending,True,ns1.sedoparking.com.
fananchor,fananchor.com,taken_parked,pending,True,ns2.sedoparking.com.
fanblend,fanblend.com,taken_parked,pending,True,ns2.atom.com.
fanbright,fanbright.com,taken_parked,pending,True,ns2.afternic.com.
fandock,fandock.com,taken_parked,pending,True,ns2.squadhelp.com.
fandrive,fandrive.com,taken_parked,pending,True,ns1.namefind.com.
fanecho,fanecho.com,taken_parked,pending,True,nsg1.namebrightdns.com.
fanflame,fanflame.com,taken_parked,pending,True,ns2.atom.com.
fanfree,fanfree.com,taken_parked,pending,True,nsg2.namebrightdns.com.
fanharbor,fanharbor.com,taken_parked,pending,True,ns6.afternic.com.
fanjoin,fanjoin.com,taken_parked,pending,True,nsg2.namebrightdns.com.
fanlane,fanlane.com,taken_parked,pending,True,ns1.afternic.com.
fanlaunch,fanlaunch.com,taken_parked,pending,True,ns2.afternic.com.
fannect,fannect.com,taken_parked,pending,True,nsg1.namebrightdns.com.
fannest,fannest.com,taken_parked,pending,True,ns1.afternic.com.
fanorbit,fanorbit.com,taken_parked,pending,True,nsg1.namebrightdns.com.
fanpure,fanpure.com,taken_parked,pending,True,nsg1.namebrightdns.com.
fanrelay,fanrelay.com,taken_parked,pending,True,ns2.afternic.com.
fanrise,fanrise.com,taken_parked,pending,True,ns2.atom.com.
fanroot,fanroot.com,taken_parked,pending,True,nsg1.namebrightdns.com.
fanroute,fanroute.com,taken_parked,pending,True,ns1.atom.com.
fanswift,fanswift.com,taken_parked,pending,True,ns1.squadhelp.com.
fansync,fansync.com,taken_parked,pending,True,nsg2.namebrightdns.com.
fanthrive,fanthrive.com,taken_parked,pending,True,nsg1.namebrightdns.com.
fantrail,fantrail.com,taken_parked,pending,True,ns1.afternic.com.
fantrue,fantrue.com,taken_parked,pending,True,nsg2.namebrightdns.com.
flamebase,flamebase.com,taken_parked,pending,True,ns2.squadhelp.com.
flamebridge,flamebridge.com,taken_parked,pending,True,nsg2.namebrightdns.com.
flamedock,flamedock.com,taken_parked,pending,True,ns2.afternic.com.
flameecho,flameecho.com,taken_parked,pending,True,ns1.afternic.com.
flameflow,flameflow.com,taken_parked,pending,True,ns4.afternic.com.
flamefuse,flamefuse.com,taken_parked,pending,True,ns1.squadhelp.com.
flamehub,flamehub.com,taken_parked,pending,True,ns5.afternic.com.
flameline,flameline.com,taken_parked,pending,True,ns1.afternic.com.
flamemerge,flamemerge.com,taken_parked,pending,True,ns1.squadhelp.com.
flamenet,flamenet.com,taken_parked,pending,True,ns2.afternic.com.
flamepath,flamepath.com,taken_parked,pending,True,nsg2.namebrightdns.com.
flameroute,flameroute.com,taken_parked,pending,True,ns2.squadhelp.com.
flamesignal,flamesignal.com,taken_parked,pending,True,ns2.afternic.com.
flametrail,flametrail.com,taken_parked,pending,True,ns2.afternic.com.
flameweb,flameweb.com,taken_parked,pending,True,ns1.namefind.com.
flourhub,flourhub.com,taken_parked,pending,True,nsg1.namebrightdns.com.
flournest,flournest.com,taken_parked,pending,True,nsg1.namebrightdns.com.
forgeblend,forgeblend.com,taken_parked,pending,True,ns4.afternic.com.
forgebond,forgebond.com,taken_parked,pending,True,ns2.afternic.com.
forgebridge,forgebridge.com,taken_parked,pending,True,ns1.squadhelp.com.
forgechain,forgechain.com,taken_parked,pending,True,nsg2.namebrightdns.com.
forgecircle,forgecircle.com,taken_parked,pending,True,ns2.atom.com.
forgeecho,forgeecho.com,taken_parked,pending,True,ns1.afternic.com.
forgelane,forgelane.com,taken_parked,pending,True,nsg2.namebrightdns.com.
forgeloop,forgeloop.com,taken_parked,pending,True,ns1.squadhelp.com.
forgemeet,forgemeet.com,taken_parked,pending,True,ns1.atom.com.
forgemerge,forgemerge.com,taken_parked,pending,True,ns1.afternic.com.
forgemesh,forgemesh.com,taken_parked,pending,True,ns1.atom.com.
forgenest,forgenest.com,taken_parked,pending,True,ns2.afternic.com.
forgenet,forgenet.com,taken_parked,pending,True,ns1.namefind.com.
forgespot,forgespot.com,taken_parked,pending,True,ns1.afternic.com.
forgesync,forgesync.com,taken_parked,pending,True,ns2.afternic.com.
forgetrail,forgetrail.com,taken_parked,pending,True,nsg2.namebrightdns.com.
freealign,freealign.com,taken_parked,pending,True,ns1.afternic.com.
freebond,freebond.com,taken_parked,pending,True,ns1.namefind.com.
freebridge,freebridge.com,taken_parked,pending,True,ns5.afternic.com.
freecircle,freecircle.com,taken_parked,pending,True,ns2.namefind.com.
freedock,freedock.com,taken_parked,pending,True,nsg1.namebrightdns.com.
freegather,freegather.com,taken_parked,pending,True,ns2.sedoparking.com.
freejoin,freejoin.com,taken_parked,pending,True,ns1.afternic.com.
freeknit,freeknit.com,taken_parked,pending,True,nsg2.namebrightdns.com.
freeloop,freeloop.com,taken_parked,pending,True,ns2.namebrightdns.com.
freelynk,freelynk.com,taken_parked,pending,True,ns2.afternic.com.
freenest,freenest.com,taken_parked,pending,True,domain-for-sale.hugedomainsdns.com.
freerelay,freerelay.com,taken_parked,pending,True,ns4.afternic.com.
freering,freering.com,taken_parked,pending,True,nsg1.namebrightdns.com.
freeroute,freeroute.com,taken_parked,pending,True,ns2.namefind.com.
freesignal,freesignal.com,taken_parked,pending,True,nsg2.namebrightdns.com.
freetie,freetie.com,taken_parked,pending,True,ns1.afternic.com.
freeweave,freeweave.com,taken_parked,pending,True,ns2.namefind.com.
freshalign,freshalign.com,taken_parked,pending,True,ns2.squadhelp.com.
freshbase,freshbase.com,taken_parked,pending,True,nsg1.namebrightdns.com.
freshbridge,freshbridge.com,taken_parked,pending,True,ns1.atom.com.
freshcircle,freshcircle.com,taken_parked,pending,True,ns2.afternic.com.
freshcore,freshcore.com,taken_parked,pending,True,ns4.afternic.com.
freshdock,freshdock.com,taken_parked,pending,True,ns1.afternic.com.
freshfuse,freshfuse.com,taken_parked,pending,True,ns2.atom.com.
freshgather,freshgather.com,taken_parked,pending,True,ns1.squadhelp.com.
freshknit,freshknit.com,taken_parked,pending,True,ns2.afternic.com.
freshmerge,freshmerge.com,taken_parked,pending,True,ns2.atom.com.
freshmesh,freshmesh.com,taken_parked,pending,True,nsg2.namebrightdns.com.
freshnet,freshnet.com,taken_parked,pending,True,ns3.afternic.com.
freshrelay,freshrelay.com,taken_parked,pending,True,ns1.afternic.com.
freshring,freshring.com,taken_parked,pending,True,nsg2.namebrightdns.com.
freshsignal,freshsignal.com,taken_parked,pending,True,ns1.afternic.com.
freshtie,freshtie.com,taken_parked,pending,True,ns1.atom.com.
freshtrail,freshtrail.com,taken_parked,pending,True,domain-for-sale.hugedomainsdns.com.
freshunion,freshunion.com,taken_parked,pending,True,nsg1.namebrightdns.com.
freshweave,freshweave.com,taken_parked,pending,True,nsg2.namebrightdns.com.
freshweb,freshweb.com,taken_parked,pending,True,ns2.afternic.com.
fuelbond,fuelbond.com,taken_parked,pending,True,nsg1.namebrightdns.com.
fuelbridge,fuelbridge.com,taken_parked,pending,True,ns6.afternic.com.
fuelcircle,fuelcircle.com,taken_parked,pending,True,nsg2.namebrightdns.com.
fueldock,fueldock.com,taken_parked,pending,True,ns6.afternic.com.
fuelecho,fuelecho.com,taken_parked,pending,True,ns2.squadhelp.com.
fuelfuse,fuelfuse.com,taken_parked,pending,True,ns2.atom.com.
fuelgrid,fuelgrid.com,taken_parked,pending,True,ns2.afternic.com.
fuelhub,fuelhub.com,taken_parked,pending,True,ns2.namefind.com.
fuelline,fuelline.com,taken_parked,pending,True,ns1.namefind.com.
fuellink,fuellink.com,taken_parked,pending,True,ns1.afternic.com.
fuelmesh,fuelmesh.com,taken_parked,pending,True,ns2.atom.com.
fuelnest,fuelnest.com,taken_parked,pending,True,nsg2.namebrightdns.com.
fuelpath,fuelpath.com,taken_parked,pending,True,ns1.afternic.com.
fuelring,fuelring.com,taken_parked,pending,True,ns2.dan.com.
fuelroute,fuelroute.com,taken_parked,pending,True,ns1.afternic.com.
fuelsignal,fuelsignal.com,taken_parked,pending,True,ns1.afternic.com.
fuelspot,fuelspot.com,taken_parked,pending,True,ns2.afternic.com.
fuelsync,fuelsync.com,taken_parked,pending,True,nsg1.namebrightdns.com.
fueltrail,fueltrail.com,taken_parked,pending,True,ns1.atom.com.
fuelunion,fuelunion.com,taken_parked,pending,True,nsg2.namebrightdns.com.
fuelwave,fuelwave.com,taken_parked,pending,True,ns2.afternic.com.
gigblend,gigblend.com,taken_parked,pending,True,ns2.atom.com.
gigbloom,gigbloom.com,taken_parked,pending,True,ns1.squadhelp.com.
gigbold,gigbold.com,taken_parked,pending,True,ns1.atom.com.
gigbond,gigbond.com,taken_parked,pending,True,ns1.afternic.com.
gigboost,gigboost.com,taken_parked,pending,True,ns2.squadhelp.com.
gigbright,gigbright.com,taken_parked,pending,True,ns1.afternic.com.
gigcircle,gigcircle.com,taken_parked,pending,True,nsg2.namebrightdns.com.
gigclear,gigclear.com,taken_parked,pending,True,nsg1.namebrightdns.com.
gigfree,gigfree.com,taken_parked,pending,True,ns2.afternic.com.
gigfresh,gigfresh.com,taken_parked,pending,True,ns1.namefind.com.
gigfuse,gigfuse.com,taken_parked,pending,True,ns1.atom.com.
giggrid,giggrid.com,taken_parked,pending,True,ns2.squadhelp.com.
giggrow,giggrow.com,taken_parked,pending,True,nsg2.namebrightdns.com.
giglane,giglane.com,taken_parked,pending,True,ns2.squadhelp.com.
giglaunch,giglaunch.com,taken_parked,pending,True,ns2.afternic.com.
giglink,giglink.com,taken_parked,pending,True,ns2.namefind.com.
gigloop,gigloop.com,taken_parked,pending,True,nsg2.namebrightdns.com.
gigmerge,gigmerge.com,taken_parked,pending,True,ns2.afternic.com.
gigmesh,gigmesh.com,taken_parked,pending,True,ns2.atom.com.
gignest,gignest.com,taken_parked,pending,True,ns2.atom.com.
gignova,gignova.com,taken_parked,pending,True,ns1.afternic.com.
gigorbit,gigorbit.com,taken_parked,pending,True,ns2.afternic.com.
gigport,gigport.com,taken_parked,pending,True,ns1.afternic.com.
gigprime,gigprime.com,taken_parked,pending,True,nsg2.namebrightdns.com.
gigpulse,gigpulse.com,taken_parked,pending,True,ns2.afternic.com.
gigpush,gigpush.com,taken_parked,pending,True,nsg1.namebrightdns.com.
gigrally,gigrally.com,taken_parked,pending,True,nsg2.namebrightdns.com.
gigring,gigring.com,taken_parked,pending,True,ns4.afternic.com.
gigrise,gigrise.com,taken_parked,pending,True,ns1.afternic.com.
gigroute,gigroute.com,taken_parked,pending,True,ns1.atom.com.
gigseed,gigseed.com,taken_parked,pending,True,nsg2.namebrightdns.com.
gigspark,gigspark.com,taken_parked,pending,True,ns2.atom.com.
gigthrive,gigthrive.com,taken_parked,pending,True,nsg2.namebrightdns.com.
gigtrail,gigtrail.com,taken_parked,pending,True,ns2.afternic.com.
gigunion,gigunion.com,taken_parked,pending,True,nsg1.namebrightdns.com.
glowalign,glowalign.com,taken_parked,pending,True,ns2.atom.com.
glowblend,glowblend.com,taken_parked,pending,True,ns2.afternic.com.
glowbond,glowbond.com,taken_parked,pending,True,nsg2.namebrightdns.com.
glowcircle,glowcircle.com,taken_parked,pending,True,ns1.dan.com.
glowdock,glowdock.com,taken_parked,pending,True,ns2.namebrightdns.com.
glowgrid,glowgrid.com,taken_parked,pending,True,ns2.afternic.com.
glowlane,glowlane.com,taken_parked,pending,True,ns2.afternic.com.
glowloop,glowloop.com,taken_parked,pending,True,nsg2.namebrightdns.com.
glowmeet,glowmeet.com,taken_parked,pending,True,ns1.afternic.com.
glowmerge,glowmerge.com,taken_parked,pending,True,ns1.squadhelp.com.
glownode,glownode.com,taken_parked,pending,True,ns2.atom.com.
glowpath,glowpath.com,taken_parked,pending,True,nsg2.namebrightdns.com.
glowport,glowport.com,taken_parked,pending,True,ns1.dan.com.
glowroute,glowroute.com,taken_parked,pending,True,nsg2.namebrightdns.com.
glowspot,glowspot.com,taken_parked,pending,True,nsg2.namebrightdns.com.
glowsync,glowsync.com,taken_parked,pending,True,nsg2.namebrightdns.com.
glowtie,glowtie.com,taken_parked,pending,True,nsg1.namebrightdns.com.
glowweave,glowweave.com,taken_parked,pending,True,ns2.squadhelp.com.
glowweb,glowweb.com,taken_parked,pending,True,nsg1.namebrightdns.com.
glowwire,glowwire.com,taken_parked,pending,True,ns1.namefind.com.
growalign,growalign.com,taken_parked,pending,True,nsg1.namebrightdns.com.
growblend,growblend.com,taken_parked,pending,True,ns2.afternic.com.
growbridge,growbridge.com,taken_parked,pending,True,ns1.sedoparking.com.
growcircle,growcircle.com,taken_parked,pending,True,ns1.afternic.com.
growcore,growcore.com,taken_parked,pending,True,ns3.afternic.com.
growecho,growecho.com,taken_parked,pending,True,ns2.atom.com.
growgrid,growgrid.com,taken_parked,pending,True,ns2.afternic.com.
growlynk,growlynk.com,taken_parked,pending,True,ns2.afternic.com.
growmeet,growmeet.com,taken_parked,pending,True,nsg2.namebrightdns.com.
growmerge,growmerge.com,taken_parked,pending,True,ns2.atom.com.
growring,growring.com,taken_parked,pending,True,ns1.afternic.com.
growsignal,growsignal.com,taken_parked,pending,True,ns1.atom.com.
growunion,growunion.com,taken_parked,pending,True,nsg1.namebrightdns.com.
growwave,growwave.com,taken_parked,pending,True,ns2.atom.com.
growweb,growweb.com,taken_parked,pending,True,nsg2.namebrightdns.com.
harborbridge,harborbridge.com,taken_parked,pending,True,ns1.atom.com.
harborcircle,harborcircle.com,taken_parked,pending,True,ns1.atom.com.
harborcore,harborcore.com,taken_parked,pending,True,nsg2.namebrightdns.com.
harbordock,harbordock.com,taken_parked,pending,True,nsg1.namebrightdns.com.
harborecho,harborecho.com,taken_parked,pending,True,ns2.afternic.com.
harborflow,harborflow.com,taken_parked,pending,True,ns1.afternic.com.
harborhub,harborhub.com,taken_parked,pending,True,nsg1.namebrightdns.com.
harbormesh,harbormesh.com,taken_parked,pending,True,ns2.atom.com.
harbornode,harbornode.com,taken_parked,pending,True,ns1.dan.com.
harborring,harborring.com,taken_parked,pending,True,ns2.afternic.com.
harborunion,harborunion.com,taken_parked,pending,True,ns2.afternic.com.
harborwire,harborwire.com,taken_parked,pending,True,ns3.afternic.com.
ignitealign,ignitealign.com,taken_parked,pending,True,ns1.squadhelp.com.
ignitebase,ignitebase.com,taken_parked,pending,True,ns5.afternic.com.
ignitebond,ignitebond.com,taken_parked,pending,True,ns2.squadhelp.com.
ignitebridge,ignitebridge.com,taken_parked,pending,True,ns2.atom.com.
ignitechain,ignitechain.com,taken_parked,pending,True,ns1.dan.com.
ignitecircle,ignitecircle.com,taken_parked,pending,True,nsg1.namebrightdns.com.
ignitecore,ignitecore.com,taken_parked,pending,True,ns1.atom.com.
ignitefuse,ignitefuse.com,taken_parked,pending,True,ns1.squadhelp.com.
ignitegrid,ignitegrid.com,taken_parked,pending,True,ns2.squadhelp.com.
ignitehub,ignitehub.com,taken_parked,pending,True,ns2.afternic.com.
ignitelane,ignitelane.com,taken_parked,pending,True,ns2.atom.com.
igniteline,igniteline.com,taken_parked,pending,True,ns5.afternic.com.
ignitemesh,ignitemesh.com,taken_parked,pending,True,ns1.afternic.com.
ignitepath,ignitepath.com,taken_parked,pending,True,nsg1.namebrightdns.com.
igniteroute,igniteroute.com,taken_parked,pending,True,ns1.squadhelp.com.
ignitetrail,ignitetrail.com,taken_parked,pending,True,ns1.atom.com.
ignitewave,ignitewave.com,taken_parked,pending,True,ns2.afternic.com.
ignitewire,ignitewire.com,taken_parked,pending,True,ns1.afternic.com.
indieblend,indieblend.com,taken_parked,pending,True,ns1.afternic.com.
indiebridge,indiebridge.com,taken_parked,pending,True,ns2.afternic.com.
indiecircle,indiecircle.com,taken_parked,pending,True,domain-for-sale.hugedomainsdns.com.
indiecore,indiecore.com,taken_parked,pending,True,forsale.hugedomainsdns.com.
indiedash,indiedash.com,taken_parked,pending,True,ns1.afternic.com.
indiedrive,indiedrive.com,taken_parked,pending,True,ns2.afternic.com.
indieflow,indieflow.com,taken_parked,pending,True,ns2.afternic.com.
indiefree,indiefree.com,taken_parked,pending,True,nsg2.namebrightdns.com.
indieglow,indieglow.com,taken_parked,pending,True,ns2.afternic.com.
indiegrid,indiegrid.com,taken_parked,pending,True,ns2.afternic.com.
indieignite,indieignite.com,taken_parked,pending,True,nsg2.namebrightdns.com.
indieline,indieline.com,taken_parked,pending,True,nsg2.namebrightdns.com.
indielink,indielink.com,taken_parked,pending,True,ns2.squadhelp.com.
indiemesh,indiemesh.com,taken_parked,pending,True,nsg1.namebrightdns.com.
indienest,indienest.com,taken_parked,pending,True,ns2.afternic.com.
indienet,indienet.com,taken_parked,pending,True,ns1.afternic.com.
indienode,indienode.com,taken_parked,pending,True,ns2.afternic.com.
indieopen,indieopen.com,taken_parked,pending,True,ns1.afternic.com.
indieorbit,indieorbit.com,taken_parked,pending,True,ns1.afternic.com.
indiepath,indiepath.com,taken_parked,pending,True,ns2.afternic.com.
indieport,indieport.com,taken_parked,pending,True,ns1.namefind.com.
indiepure,indiepure.com,taken_parked,pending,True,ns6.afternic.com.
indiepush,indiepush.com,taken_parked,pending,True,nsg1.namebrightdns.com.
indieroot,indieroot.com,taken_parked,pending,True,ns1.afternic.com.
indiesync,indiesync.com,taken_parked,pending,True,ns1.afternic.com.
indiethrive,indiethrive.com,taken_parked,pending,True,nsg2.namebrightdns.com.
indietrail,indietrail.com,taken_parked,pending,True,nsg1.namebrightdns.com.
indieunion,indieunion.com,taken_parked,pending,True,nsg1.namebrightdns.com.
launchalign,launchalign.com,taken_parked,pending,True,ns2.atom.com.
launchblend,launchblend.com,taken_parked,pending,True,ns2.afternic.com.
launchcore,launchcore.com,taken_parked,pending,True,ns2.atom.com.
launchdock,launchdock.com,taken_parked,pending,True,ns2.squadhelp.com.
launchlink,launchlink.com,taken_parked,pending,True,ns2.namefind.com.
launchmeet,launchmeet.com,taken_parked,pending,True,ns1.afternic.com.
launchnest,launchnest.com,taken_parked,pending,True,ns1.squadhelp.com.
launchnode,launchnode.com,taken_parked,pending,True,ns1.afternic.com.
launchrelay,launchrelay.com,taken_parked,pending,True,ns2.afternic.com.
launchtrail,launchtrail.com,taken_parked,pending,True,ns2.afternic.com.
launchwave,launchwave.com,taken_parked,pending,True,ns2.afternic.com.
launchweb,launchweb.com,taken_parked,pending,True,ns5.afternic.com.
liftalign,liftalign.com,taken_parked,pending,True,nsg2.namebrightdns.com.
liftbase,liftbase.com,taken_parked,pending,True,nsg1.namebrightdns.com.
liftbond,liftbond.com,taken_parked,pending,True,ns1.afternic.com.
liftcircle,liftcircle.com,taken_parked,pending,True,ns2.afternic.com.
liftdock,liftdock.com,taken_parked,pending,True,ns2.afternic.com.
liftflow,liftflow.com,taken_parked,pending,True,nsg1.namebrightdns.com.
liftfuse,liftfuse.com,taken_parked,pending,True,ns1.atom.com.
lifthub,lifthub.com,taken_parked,pending,True,ns1.afternic.com.
liftlink,liftlink.com,taken_parked,pending,True,ns2.namefind.com.
liftmesh,liftmesh.com,taken_parked,pending,True,ns1.afternic.com.
liftsignal,liftsignal.com,taken_parked,pending,True,ns2.afternic.com.
liftsync,liftsync.com,taken_parked,pending,True,nsg2.namebrightdns.com.
livealign,livealign.com,taken_parked,pending,True,ns2.afternic.com.
liveblend,liveblend.com,taken_parked,pending,True,nsg1.namebrightdns.com.
livebloom,livebloom.com,taken_parked,pending,True,ns2.afternic.com.
livebond,livebond.com,taken_parked,pending,True,ns6.afternic.com.
liveboost,liveboost.com,taken_parked,pending,True,ns2.namefind.com.
livebrave,livebrave.com,taken_parked,pending,True,ns2.afternic.com.
liveflame,liveflame.com,taken_parked,pending,True,ns4.afternic.com.
livefuel,livefuel.com,taken_parked,pending,True,ns3.afternic.com.
livefuse,livefuse.com,taken_parked,pending,True,ns1.sedoparking.com.
liveglow,liveglow.com,taken_parked,pending,True,nsg2.namebrightdns.com.
livegrow,livegrow.com,taken_parked,pending,True,ns1.afternic.com.
liveharbor,liveharbor.com,taken_parked,pending,True,ns1.squadhelp.com.
livemeet,livemeet.com,taken_parked,pending,True,ns2.afternic.com.
livemerge,livemerge.com,taken_parked,pending,True,ns1.afternic.com.
livenest,livenest.com,taken_parked,pending,True,forsale.hugedomainsdns.com.
liveopen,liveopen.com,taken_parked,pending,True,ns2.atom.com.
liveorbit,liveorbit.com,taken_parked,pending,True,ns6.afternic.com.
livepeak,livepeak.com,taken_parked,pending,True,ns6.afternic.com.
liveprime,liveprime.com,taken_parked,pending,True,ns2.atom.com.
liverapid,liverapid.com,taken_parked,pending,True,ns2.atom.com.
liverise,liverise.com,taken_parked,pending,True,ns1.afternic.com.
liveroot,liveroot.com,taken_parked,pending,True,nsg1.namebrightdns.com.
liveseed,liveseed.com,taken_parked,pending,True,ns2.squadhelp.com.
liveshine,liveshine.com,taken_parked,pending,True,nsg2.namebrightdns.com.
liveswift,liveswift.com,taken_parked,pending,True,nsg2.namebrightdns.com.
livetrail,livetrail.com,taken_parked,pending,True,ns2.afternic.com.
livevivid,livevivid.com,taken_parked,pending,True,nsg2.namebrightdns.com.
lynkcore,lynkcore.com,taken_parked,pending,True,nsg2.namebrightdns.com.
lynklaunch,lynklaunch.com,taken_parked,pending,True,nsg1.namebrightdns.com.
lynknetwork,lynknetwork.com,taken_parked,pending,True,nsg1.namebrightdns.com.
lynkos,lynkos.com,taken_parked,pending,True,ns2.afternic.com.
nestalign,nestalign.com,taken_parked,pending,True,ns2.squadhelp.com.
nestblend,nestblend.com,taken_parked,pending,True,ns2.afternic.com.
nestchain,nestchain.com,taken_parked,pending,True,ns2.afternic.com.
nestcore,nestcore.com,taken_parked,pending,True,ns2.squadhelp.com.
nestfuse,nestfuse.com,taken_parked,pending,True,ns2.squadhelp.com.
nestgrid,nestgrid.com,taken_parked,pending,True,domain-for-sale.hugedomainsdns.com.
nestline,nestline.com,taken_parked,pending,True,nsg1.namebrightdns.com.
nestmeet,nestmeet.com,taken_parked,pending,True,ns18.domaincontrol.com.
nestmerge,nestmerge.com,taken_parked,pending,True,ns1.squadhelp.com.
nestmesh,nestmesh.com,taken_parked,pending,True,ns2.atom.com.
nestnest,nestnest.com,taken_parked,pending,True,forsale.hugedomainsdns.com.
nestnode,nestnode.com,taken_parked,pending,True,ns2.afternic.com.
nestpath,nestpath.com,taken_parked,pending,True,ns2.afternic.com.
nestroute,nestroute.com,taken_parked,pending,True,nsg2.namebrightdns.com.
nestspot,nestspot.com,taken_parked,pending,True,nsg1.namebrightdns.com.
nestsync,nestsync.com,taken_parked,pending,True,ns2.atom.com.
nestwire,nestwire.com,taken_parked,pending,True,nsg2.namebrightdns.com.
novaalign,novaalign.com,taken_parked,pending,True,nsg2.namebrightdns.com.
novablend,novablend.com,taken_parked,pending,True,ns2.sedoparking.com.
novabond,novabond.com,taken_parked,pending,True,ns2.namefind.com.
novadock,novadock.com,taken_parked,pending,True,ns2.atom.com.
novagather,novagather.com,taken_parked,pending,True,ns1.squadhelp.com.
novaknit,novaknit.com,taken_parked,pending,True,nsg2.namebrightdns.com.
novameet,novameet.com,taken_parked,pending,True,nsg2.namebrightdns.com.
novanest,novanest.com,taken_parked,pending,True,ns2.atom.com.
novarelay,novarelay.com,taken_parked,pending,True,ns2.atom.com.
novaroute,novaroute.com,taken_parked,pending,True,ns2.squadhelp.com.
novasync,novasync.com,taken_parked,pending,True,ns1.namebrightdns.com.
novatie,novatie.com,taken_parked,pending,True,nsg2.namebrightdns.com.
novatrail,novatrail.com,taken_parked,pending,True,nsg1.namebrightdns.com.
novaweb,novaweb.com,taken_parked,pending,True,ns2.sedoparking.com.
novawire,novawire.com,taken_parked,pending,True,ns2.afternic.com.
openfuse,openfuse.com,taken_parked,pending,True,nsg2.namebrightdns.com.
opengather,opengather.com,taken_parked,pending,True,nsg2.namebrightdns.com.
openjoin,openjoin.com,taken_parked,pending,True,ns2.afternic.com.
openmerge,openmerge.com,taken_parked,pending,True,ns1.atom.com.
opentie,opentie.com,taken_parked,pending,True,domain-for-sale.hugedomainsdns.com.
openunion,openunion.com,taken_parked,pending,True,ns2.atom.com.
orbitalign,orbitalign.com,taken_parked,pending,True,ns2.squadhelp.com.
orbitbase,orbitbase.com,taken_parked,pending,True,ns1.dan.com.
orbitbond,orbitbond.com,taken_parked,pending,True,ns1.afternic.com.
orbitbridge,orbitbridge.com,taken_parked,pending,True,ns1.squadhelp.com.
orbitchain,orbitchain.com,taken_parked,pending,True,ns1.squadhelp.com.
orbitcircle,orbitcircle.com,taken_parked,pending,True,ns1.atom.com.
orbitdock,orbitdock.com,taken_parked,pending,True,ns1.squadhelp.com.
orbitecho,orbitecho.com,taken_parked,pending,True,ns1.afternic.com.
orbitflow,orbitflow.com,taken_parked,pending,True,ns2.afternic.com.
orbitfuse,orbitfuse.com,taken_parked,pending,True,ns1.squadhelp.com.
orbithub,orbithub.com,taken_parked,pending,True,nsg2.namebrightdns.com.
orbitline,orbitline.com,taken_parked,pending,True,ns1.afternic.com.
orbitlink,orbitlink.com,taken_parked,pending,True,ns2.afternic.com.
orbitmesh,orbitmesh.com,taken_parked,pending,True,ns1.afternic.com.
orbitnode,orbitnode.com,taken_parked,pending,True,ns1.afternic.com.
orbitport,orbitport.com,taken_parked,pending,True,ns5.afternic.com.
orbitsignal,orbitsignal.com,taken_parked,pending,True,ns2.afternic.com.
orbittrail,orbittrail.com,taken_parked,pending,True,ns1.afternic.com.
orbitunion,orbitunion.com,taken_parked,pending,True,ns2.atom.com.
orbitwave,orbitwave.com,taken_parked,pending,True,nsg1.namebrightdns.com.
orbitweave,orbitweave.com,taken_parked,pending,True,ns2.atom.com.
orbitweb,orbitweb.com,taken_parked,pending,True,ns2.afternic.com.
ownbloom,ownbloom.com,taken_parked,pending,True,ns2.atom.com.
ownbond,ownbond.com,taken_parked,pending,True,nsg2.namebrightdns.com.
ownbridge,ownbridge.com,taken_parked,pending,True,nsg2.namebrightdns.com.
ownbuild,ownbuild.com,taken_parked,pending,True,nsg1.namebrightdns.com.
ownchain,ownchain.com,taken_parked,pending,True,ns1.atom.com.
owncircle,owncircle.com,taken_parked,pending,True,domain-for-sale.hugedomainsdns.com.
owndash,owndash.com,taken_parked,pending,True,nsg2.namebrightdns.com.
